paper_id,doi,title,year,journal,diameter_nm,length_um,layers,method,cvd_temperature_C,catalyst,carbon_source,conductivity_Sm,tensile_strength_GPa,youngs_modulus_GPa,notes,status,material_type,source_reference
REAL_0926,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,2.1,,4,Liquid Extrusion ,,,,4900000.0,3.38,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0927,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,0.8,,2,Liquid Extrusion ,,,,2200000.0,1.33,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0928,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.5,,2,Liquid Extrusion ,,,,4500000.0,2.8,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0929,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,2,Liquid Extrusion ,,,,4800000.0,2.84,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0930,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.5,,3,Liquid Extrusion ,,,,4900000.0,3.25,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0931,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.5,,4,Liquid Extrusion ,,,,2400000.0,1.1,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0932,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.5,,4,Liquid Extrusion ,,,,2400000.0,2.06,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0933,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,2.1,,2,Liquid Extrusion ,,,,6100000.0,4.08,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0938,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,4,Buckypaper,,,,331125.8278145695,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Effect of boron doping on the electrical conductivity of metallicity-separated single walled carbon nanotubes
REAL_0939,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,4,Buckypaper,,,,313479.6238244514,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Effect of boron doping on the electrical conductivity of metallicity-separated single walled carbon nanotubes
REAL_0940,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,4,Buckypaper,,,,93457.9439252336,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Effect of boron doping on the electrical conductivity of metallicity-separated single walled carbon nanotubes
REAL_0941,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,4,Buckypaper,,,,78740.1574803149,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Effect of boron doping on the electrical conductivity of metallicity-separated single walled carbon nanotubes
REAL_0942,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,3,Buckypaper,,,,73529.4117647058,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Effect of boron doping on the electrical conductivity of metallicity-separated single walled carbon nanotubes
REAL_0943,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,3,Buckypaper,,,,17857.1428571428,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Effect of boron doping on the electrical conductivity of metallicity-separated single walled carbon nanotubes
REAL_0944,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,3,Buckypaper,,,,27932.9608938547,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Effect of boron doping on the electrical conductivity of metallicity-separated single walled carbon nanotubes
REAL_0945,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,4,Buckypaper,,,,29940.119760479,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Effect of boron doping on the electrical conductivity of metallicity-separated single walled carbon nanotubes
REAL_0946,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,3,Buckypaper,,,,32154.340836012798,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Effect of boron doping on the electrical conductivity of metallicity-separated single walled carbon nanotubes
REAL_0947,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,2,Buckypaper,,,,31545.7413249211,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Effect of boron doping on the electrical conductivity of metallicity-separated single walled carbon nanotubes
REAL_0948,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,2,Buckypaper,,,,399.9999999999,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Effect of boron doping on the electrical conductivity of metallicity-separated single walled carbon nanotubes
REAL_0949,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,4,Buckypaper,,,,5586.592178770899,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Effect of boron doping on the electrical conductivity of metallicity-separated single walled carbon nanotubes
REAL_0950,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,3,Buckypaper,,,,9708.7378640776,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Effect of boron doping on the electrical conductivity of metallicity-separated single walled carbon nanotubes
REAL_0951,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,3,Buckypaper,,,,12254.9019607843,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Effect of boron doping on the electrical conductivity of metallicity-separated single walled carbon nanotubes
REAL_0952,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,2,Buckypaper,,,,17761.9893428063,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Effect of boron doping on the electrical conductivity of metallicity-separated single walled carbon nanotubes
REAL_0963,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,5.0,10000.0,2,Forest derived,,,,27743.2938240798,,,Aligned Few-wall CNTs,Real,FWCNT,2018_Iodine nanoparticle-enhancing electrical and thermal transport for carbon nanotube fibers
REAL_0964,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,5.0,,2,Forest derived,,,,63879.6574604434,,,Aligned Few-wall CNTs,Real,FWCNT,2018_Iodine nanoparticle-enhancing electrical and thermal transport for carbon nanotube fibers
REAL_0980,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,2.0,,4,Floating Catalyst,,,,33000.0,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Terahertz spectroscopy of charge transport in films of pristine and doped single-wall carbon nanotubes
REAL_0981,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,2.0,,3,Floating Catalyst,,,,107000.0,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Terahertz spectroscopy of charge transport in films of pristine and doped single-wall carbon nanotubes
REAL_0982,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,2.0,,2,Floating Catalyst,,,,233999.9999999999,,,Unaligned Few-wall CNTs,Real,FWCNT,2018_Terahertz spectroscopy of charge transport in films of pristine and doped single-wall carbon nanotubes
REAL_1042,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,7.0,,5,Forest derived,,,,42921.146953405,,,Aligned Multiwall CNTs,Real,MWCNT,2019 How to overcome the electrical conductivity limitation of carbon nanotube yarns drawn from carbon nanotube arrays
REAL_1043,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,7.0,,19,Forest derived,,,,64729.729729729996,,,Aligned Multiwall CNTs,Real,MWCNT,2019 How to overcome the electrical conductivity limitation of carbon nanotube yarns drawn from carbon nanotube arrays
REAL_1044,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,7.0,,10,Forest derived,,,,88376.3837638376,,,Aligned Multiwall CNTs,Real,MWCNT,2019 How to overcome the electrical conductivity limitation of carbon nanotube yarns drawn from carbon nanotube arrays
REAL_1045,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,7.0,,7,Forest derived,,,,92829.4573643412,,,Aligned Multiwall CNTs,Real,MWCNT,2019 How to overcome the electrical conductivity limitation of carbon nanotube yarns drawn from carbon nanotube arrays
REAL_1046,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,7.0,,16,Forest derived,,,,20530.5407434501,,,Aligned Multiwall CNTs,Real,MWCNT,2019 How to overcome the electrical conductivity limitation of carbon nanotube yarns drawn from carbon nanotube arrays
REAL_1047,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,7.0,,5,Forest derived,,,,45930.2325581396,,,Aligned Multiwall CNTs,Real,MWCNT,2019 How to overcome the electrical conductivity limitation of carbon nanotube yarns drawn from carbon nanotube arrays
REAL_1048,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,7.0,,14,Forest derived,,,,38127.4131274131,,,Aligned Multiwall CNTs,Real,MWCNT,2019 How to overcome the electrical conductivity limitation of carbon nanotube yarns drawn from carbon nanotube arrays
REAL_1049,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,7.0,,14,Forest derived,,,,71128.6668621685,,,Aligned Multiwall CNTs,Real,MWCNT,2019 How to overcome the electrical conductivity limitation of carbon nanotube yarns drawn from carbon nanotube arrays
REAL_1050,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,7.0,,13,Forest derived,,,,69556.2635506479,,,Aligned Multiwall CNTs,Real,MWCNT,2019 How to overcome the electrical conductivity limitation of carbon nanotube yarns drawn from carbon nanotube arrays
REAL_1051,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,7.0,,11,Forest derived,,,,62818.830721592305,,,Aligned Multiwall CNTs,Real,MWCNT,2019 How to overcome the electrical conductivity limitation of carbon nanotube yarns drawn from carbon nanotube arrays
REAL_1052,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,1.35,,4,Buckypaper,,,,270000.0,,,Unaligned Few-wall CNTs,Real,FWCNT,2019 Intrinsic and Extrinsically Limited Thermoelectric Transport within Semiconducting Single-Walled Carbon Nanotube Networks
REAL_1053,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,1.35,,2,Buckypaper,,,,6000.0,,,Unaligned Few-wall CNTs,Real,FWCNT,2019 Intrinsic and Extrinsically Limited Thermoelectric Transport within Semiconducting Single-Walled Carbon Nanotube Networks
REAL_1114,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,1.4,,4,Aligned Buckypaper,,,,46838.5816247048,,,Aligned Few-wall CNTs,Real,FWCNT,2019 Solving the Thermoelectric Trade-Off Problem with Metallic Carbon Nanotubes
REAL_1115,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,1.4,,2,Buckypaper,,,,8823.4025740413,,,Unaligned Few-wall CNTs,Real,FWCNT,2019 Solving the Thermoelectric Trade-Off Problem with Metallic Carbon Nanotubes
REAL_1119,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,1.4,,4,Aligned Buckypaper,,,,368355.84586581786,,,Aligned Few-wall CNTs,Real,FWCNT,2019 Solving the Thermoelectric Trade-Off Problem with Metallic Carbon Nanotubes
REAL_1120,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,1.4,,2,Buckypaper,,,,50704.143871075496,,,Unaligned Few-wall CNTs,Real,FWCNT,2019 Solving the Thermoelectric Trade-Off Problem with Metallic Carbon Nanotubes
REAL_1150,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,4.0,13200.0,4,Forest derived,,,,31150.4424778761,,,Aligned Few-wall CNTs,Real,FWCNT,2019_Enhancing the interfacial interaction of carbon nanotubes fibers by Au nanoparticles with improved performance of the electrical and thermal conductivity
REAL_1151,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,4.0,12500.0,2,Forest derived,,,,43716.8141592919,,,Aligned Few-wall CNTs,Real,FWCNT,2019_Enhancing the interfacial interaction of carbon nanotubes fibers by Au nanoparticles with improved performance of the electrical and thermal conductivity
REAL_1152,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,10.0,15000.0,7,Forest derived,,,,18812.7853881278,0.44120171673819697,24.7970479704796,Aligned Multiwall CNTs,Real,MWCNT,"2019_Enhancing the strength, toughness, and electrical conductivity of twist-spun carbon nanotube yarns by π bridging"
REAL_1153,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,10.0,15000.0,19,Forest derived,,,,45662.1004566209,1.04549356223175,64.3542435424354,Aligned Multiwall CNTs,Real,MWCNT,"2019_Enhancing the strength, toughness, and electrical conductivity of twist-spun carbon nanotube yarns by π bridging"
REAL_1154,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,10.0,15000.0,9,Forest derived,,,,46392.694063926894,1.3545064377682399,86.1992619926199,Aligned Multiwall CNTs,Real,MWCNT,"2019_Enhancing the strength, toughness, and electrical conductivity of twist-spun carbon nanotube yarns by π bridging"
REAL_1155,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,10.0,15000.0,6,Forest derived,,,,52237.4429223743,1.4266094420600801,92.1033210332103,Aligned Multiwall CNTs,Real,MWCNT,"2019_Enhancing the strength, toughness, and electrical conductivity of twist-spun carbon nanotube yarns by π bridging"
REAL_1156,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,10.0,15000.0,7,Forest derived,,,,62100.4566210044,1.69442060085836,108.634686346863,Aligned Multiwall CNTs,Real,MWCNT,"2019_Enhancing the strength, toughness, and electrical conductivity of twist-spun carbon nanotube yarns by π bridging"
REAL_1157,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,10.0,15000.0,19,Forest derived,,,,64292.2374429223,1.4266094420600801,87.6752767527675,Aligned Multiwall CNTs,Real,MWCNT,"2019_Enhancing the strength, toughness, and electrical conductivity of twist-spun carbon nanotube yarns by π bridging"
REAL_1158,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,10.0,15000.0,17,Forest derived,,,,65662.100456621,1.32360515021459,90.3321033210332,Aligned Multiwall CNTs,Real,MWCNT,"2019_Enhancing the strength, toughness, and electrical conductivity of twist-spun carbon nanotube yarns by π bridging"
REAL_1159,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,1.6,,4,Liquid Extrusion ,,,,937622.395340562,,,Aligned Few-wall CNTs,Real,FWCNT,"2019_Preparation and transport properties of oriented
buckypapers with single walled carbon nanotubes"
REAL_1160,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,1.6,,4,Liquid Extrusion ,,,,164733.989710987,,,Unaligned Few-wall CNTs,Real,FWCNT,"2019_Preparation and transport properties of oriented
buckypapers with single walled carbon nanotubes"
REAL_1161,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,1.6,,2,Liquid Extrusion ,,,,8145716.852247651,,,Aligned Few-wall CNTs,Real,FWCNT,"2019_Preparation and transport properties of oriented
buckypapers with single walled carbon nanotubes"
REAL_1162,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,1.6,,2,Liquid Extrusion ,,,,1361876.47598979,,,Aligned Few-wall CNTs,Real,FWCNT,"2019_Preparation and transport properties of oriented
buckypapers with single walled carbon nanotubes"
REAL_1201,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,1.76,8900.0,4,Liquid Extrusion ,,,,10900000.0,4.2,260.0,Aligned Few-wall CNTs,Real,FWCNT,"2020 Improved Properties, Increased Production, and the Path to Broad Adoption of Carbon Nanotube Fibers "
REAL_1211,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,7.0,,6,Forest derived,,,,62466.2644388205,,,Aligned Multiwall CNTs,Real,MWCNT,2020 Large improvement of CNT electrical conductivity by varying chemical doping and annealing treatment 
REAL_1212,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,7.0,,16,Forest derived,,,,71175.4837342958,,,Aligned Multiwall CNTs,Real,MWCNT,2020 Large improvement of CNT electrical conductivity by varying chemical doping and annealing treatment 
REAL_1213,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,7.0,,19,Forest derived,,,,82895.925441023,,,Aligned Multiwall CNTs,Real,MWCNT,2020 Large improvement of CNT electrical conductivity by varying chemical doping and annealing treatment 
REAL_1214,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,7.0,,11,Forest derived,,,,90299.4520737972,,,Aligned Multiwall CNTs,Real,MWCNT,2020 Large improvement of CNT electrical conductivity by varying chemical doping and annealing treatment 
REAL_1215,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,7.0,,12,Forest derived,,,,114754.9111422054,,,Aligned Multiwall CNTs,Real,MWCNT,2020 Large improvement of CNT electrical conductivity by varying chemical doping and annealing treatment 
REAL_1216,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,7.0,,18,Forest derived,,,,129389.1114630889,,,Aligned Multiwall CNTs,Real,MWCNT,2020 Large improvement of CNT electrical conductivity by varying chemical doping and annealing treatment 
REAL_1217,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,7.0,,13,Forest derived,,,,101112.23458038419,,,Aligned Multiwall CNTs,Real,MWCNT,2020 Large improvement of CNT electrical conductivity by varying chemical doping and annealing treatment 
REAL_1252,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,,4,Floating Catalyst,,,,219264.069264069,0.520616570327552,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique
REAL_1253,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,,2,Floating Catalyst,,,,224242.424242424,0.566088631984585,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique
REAL_1254,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,,2,Floating Catalyst,,,,226839.8268398259,0.546050096339113,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique
REAL_1255,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,,4,Floating Catalyst,,,,229004.329004329,0.5506743737957599,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique
REAL_1256,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,,4,Floating Catalyst,,,,233766.23376623302,0.533718689788053,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique
REAL_1257,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,,3,Floating Catalyst,,,,237229.4372294369,0.538342967244701,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique
REAL_1258,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,,2,Floating Catalyst,,,,234199.134199134,0.5630057803468199,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique
REAL_1259,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,,2,Floating Catalyst,,,,239393.9393939389,0.56917148362235,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique
REAL_1260,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,,2,Floating Catalyst,,,,244155.8441558439,0.566088631984585,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique
REAL_1261,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,,2,Floating Catalyst,,,,246320.346320346,0.570712909441232,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique
REAL_1262,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,,4,Floating Catalyst,,,,248917.7489177479,0.580732177263968,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique
REAL_1282,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2021,Meta-Analysis Database,17.5771971496437,,19,Forest derived,,,,111707.3170731707,1.18520286396181,85.886075949367,Aligned Multiwall CNTs,Real,MWCNT,2021_Study on the mechanical and electrical properties of twisted CNT yarns fabricated from CNTs with various diameters
REAL_1283,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2021,Meta-Analysis Database,22.8503562945368,,19,Forest derived,,,,99999.9999999999,1.03245823389021,76.9620253164557,Aligned Multiwall CNTs,Real,MWCNT,2021_Study on the mechanical and electrical properties of twisted CNT yarns fabricated from CNTs with various diameters
REAL_1284,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2021,Meta-Analysis Database,26.1282660332541,,18,Forest derived,,,,90873.0158730164,0.872076372315036,67.2784810126582,Aligned Multiwall CNTs,Real,MWCNT,2021_Study on the mechanical and electrical properties of twisted CNT yarns fabricated from CNTs with various diameters
REAL_1285,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2021,Meta-Analysis Database,28.2660332541567,,17,Forest derived,,,,83576.64233576639,0.784248210023866,68.0379746835443,Aligned Multiwall CNTs,Real,MWCNT,2021_Study on the mechanical and electrical properties of twisted CNT yarns fabricated from CNTs with various diameters
REAL_1286,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2021,Meta-Analysis Database,30.9026128266033,,5,Forest derived,,,,71562.50000000019,0.711694510739856,53.0379746835443,Aligned Multiwall CNTs,Real,MWCNT,2021_Study on the mechanical and electrical properties of twisted CNT yarns fabricated from CNTs with various diameters
REAL_1289,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2021,Meta-Analysis Database,5.44,,3,Forest derived,,,,22000.0,0.076629213483146,6.24999999999999,Aligned Few-wall CNTs,Real,FWCNT,2021_Ultra-long carbon nanotube forest via in situ supplements of iron and aluminum vapor sources
